subplot_epsilon,ligand_monomer_count,series_label,row_type,point_index,x_raw,x_normalized,y,fit_alpha,fit_nu,M,plot_color_index
15,1,monoligand (N=1),scatter,11,12,0.8571428571428571,7.441775321960449,6.5372666776339985,0.6004893583269499,15,2
15,1,monoligand (N=1),scatter,12,13,0.9285714285714286,6.897326469421387,6.5372666776339985,0.6004893583269499,15,2
15,1,monoligand (N=1),scatter,13,14,1,6.261835575,6.5372666776339985,0.6004893583269499,15,2
15,1,monoligand (N=1),fit,0,1,0.10142857142857142,6.440621320307875,6.5372666776339985,0.6004893583269499,15,2
15,1,monoligand (N=1),fit,1,2,0.17285714285714285,7.285207802194246,6.5372666776339985,0.6004893583269499,15,2
15,1,monoligand (N=1),fit,2,3,0.24428571428571427,7.7667234738043405,6.5372666776339985,0.6004893583269499,15,2
15,1,monoligand (N=1),fit,3,4,0.3157142857142857,8.072886025,6.5372666776339985,0.6004893583269499,15,2
15,1,monoligand (N=1),fit,4,5,0.3871428571428571,8.266266247728645,6.5372666776339985,0.6004893583269499,15,2
15,1,monoligand (N=1),fit,5,6,0.4585714285714285,8.374185294476996,6.5372666776339985,0.6004893583269499,15,2
15,1,monoligand (N=1),fit,6,7,0.53,8.40896024,6.5372666776339985,0.6004893583269499,15,2
15,1,monoligand (N=1),fit,7,8,0.6014285714285714,8.374185294476996,6.5372666776339985,0.6004893583269499,15,2
15,1,monoligand (N=1),fit,8,9,0.6728571428571429,8.266266247728645,6.5372666776339985,0.6004893583269499,15,2
15,1,monoligand (N=1),fit,9,10,0.7442857142857143,8.072886025,6.5372666776339985,0.6004893583269499,15,2
15,1,monoligand (N=1),fit,10,11,0.8157142857142857,7.7667234738043405,6.5372666776339985,0.6004893583269499,15,2
15,1,monoligand (N=1),fit,11,12,0.8871428571428571,7.285207802194246,6.5372666776339985,0.6004893583269499,15,2
15,1,monoligand (N=1),fit,12,13,0.9585714285714286,6.440621320307875,6.5372666776339985,0.6004893583269499,15,2
15,3,polyligand (N=3),scatter,0,1,0.071428571,6.402044296264648,6.529471492686409,0.574959005,15,2
15,3,polyligand (N=3),scatter,1,2,0.14285714285714285,6.753156661987305,6.529471492686409,0.574959005,15,2
15,3,polyligand (N=3),scatter,2,3,0.21428571428571427,7.213165283203125,6.529471492686409,0.574959005,15,2
15,3,polyligand (N=3),scatter,3,4,0.2857142857142857,7.563406467437744,6.529471492686409,0.574959005,15,2
15,3,polyligand (N=3),scatter,4,5,0.35714285714285715,7.7383012771606445,6.529471492686409,0.574959005,15,2
15,3,polyligand (N=3),scatter,5,6,0.42857142857142855,7.820451736450195,6.529471492686409,0.574959005,15,2
15,3,polyligand (N=3),scatter,6,7,0.5,7.961819648742676,6.529471492686409,0.574959005,15,2
15,3,polyligand (N=3),scatter,7,8,0.5714285714285714,8.016506195,6.529471492686409,0.574959005,15,2
15,3,polyligand (N=3),scatter,8,9,0.6428571428571429,7.875970363616943,6.529471492686409,0.574959005,15,2
15,3,polyligand (N=3),scatter,9,10,0.7142857142857143,7.6703948974609375,6.529471492686409,0.574959005,15,2
15,3,polyligand (N=3),scatter,10,11,0.7857142857142857,7.465750217437744,6.529471492686409,0.574959005,15,2
15,3,polyligand (N=3),scatter,11,12,0.8571428571428571,7.1471099853515625,6.529471492686409,0.574959005,15,2
15,3,polyligand (N=3),scatter,12,13,0.9285714285714286,6.725696086883545,6.529471492686409,0.574959005,15,2
15,3,polyligand (N=3),scatter,13,14,1,6.314759254455566,6.529471492686409,0.574959005,15,2
15,3,polyligand (N=3),fit,0,1,0.10142857142857142,6.457329776018121,6.529471492686409,0.574959005,15,2
15,3,polyligand (N=3),fit,1,2,0.17285714285714285,7.0789903239920235,6.529471492686409,0.574959005,15,2
15,3,polyligand (N=3),fit,2,3,0.24428571428571427,7.425152608518218,6.529471492686409,0.574959005,15,2
15,3,polyligand (N=3),fit,3,4,0.3157142857142857,7.642411916867038,6.529471492686409,0.574959005,15,2
15,3,polyligand (N=3),fit,4,5,0.3871428571428571,7.778558573428776,6.529471492686409,0.574959005,15,2
15,3,polyligand (N=3),fit,5,6,0.4585714285714285,7.8541851856511595,6.529471492686409,0.574959005,15,2
15,3,polyligand (N=3),fit,6,7,0.53,7.878501626851683,6.529471492686409,0.574959005,15,2
15,3,polyligand (N=3),fit,7,8,0.6014285714285714,7.8541851856511595,6.529471492686409,0.574959005,15,2
15,3,polyligand (N=3),fit,8,9,0.6728571428571429,7.778558573428776,6.529471492686409,0.574959005,15,2
15,3,polyligand (N=3),fit,9,10,0.7442857142857143,7.642411916867038,6.529471492686409,0.574959005,15,2
15,3,polyligand (N=3),fit,10,11,0.8157142857142857,7.425152608518218,6.529471492686409,0.574959005,15,2
15,3,polyligand (N=3),fit,11,12,0.8871428571428571,7.0789903239920235,6.529471492686409,0.574959005,15,2
15,3,polyligand (N=3),fit,12,13,0.9585714285714286,6.457329776018121,6.529471492686409,0.574959005,15,2
15,5,polyligand (N=5),scatter,0,1,0.071428571,5.910058498382568,6.111360315446066,0.570675359,15,2
15,5,polyligand (N=5),scatter,1,2,0.14285714285714285,6.349243164,6.111360315446066,0.570675359,15,2
15,5,polyligand (N=5),scatter,2,3,0.21428571428571427,6.656903266906738,6.111360315446066,0.570675359,15,2
15,5,polyligand (N=5),scatter,3,4,0.2857142857142857,6.936053753,6.111360315446066,0.570675359,15,2
15,5,polyligand (N=5),scatter,4,5,0.35714285714285715,7.122616291046143,6.111360315446066,0.570675359,15,2
15,5,polyligand (N=5),scatter,5,6,0.42857142857142855,7.276461601257324,6.111360315446066,0.570675359,15,2
15,5,polyligand (N=5),scatter,6,7,0.5,7.322269916534424,6.111360315446066,0.570675359,15,2
15,5,polyligand (N=5),scatter,7,8,0.5714285714285714,7.419019699,6.111360315446066,0.570675359,15,2
15,5,polyligand (N=5),scatter,8,9,0.6428571428571429,7.311253547668457,6.111360315446066,0.570675359,15,2
15,5,polyligand (N=5),scatter,9,10,0.7142857142857143,7.202955246,6.111360315446066,0.570675359,15,2
15,5,polyligand (N=5),scatter,10,11,0.7857142857142857,7.010429859161377,6.111360315446066,0.570675359,15,2
15,5,polyligand (N=5),scatter,11,12,0.8571428571428571,6.674508094787598,6.111360315446066,0.570675359,15,2
15,5,polyligand (N=5),scatter,12,13,0.9285714285714286,6.330166816711426,6.111360315446066,0.570675359,15,2
15,5,polyligand (N=5),scatter,13,14,1,6.027947425842285,6.111360315446066,0.570675359,15,2
15,5,polyligand (N=5),fit,0,1,0.10142857142857142,6.047676634,6.111360315446066,0.570675359,15,2
15,5,polyligand (N=5),fit,1,2,0.17285714285714285,6.595165813216132,6.111360315446066,0.570675359,15,2
15,5,polyligand (N=5),fit,2,3,0.24428571428571427,6.898821442150689,6.111360315446066,0.570675359,15,2
15,5,polyligand (N=5),fit,3,4,0.3157142857142857,7.088987308762865,6.111360315446066,0.570675359,15,2
15,5,polyligand (N=5),fit,4,5,0.3871428571428571,7.2079977864506795,6.111360315446066,0.570675359,15,2
15,5,polyligand (N=5),fit,5,6,0.4585714285714285,7.274054067262655,6.111360315446066,0.570675359,15,2
15,5,polyligand (N=5),fit,6,7,0.53,7.2952855942818235,6.111360315446066,0.570675359,15,2
15,5,polyligand (N=5),fit,7,8,0.6014285714285714,7.274054067262655,6.111360315446066,0.570675359,15,2
15,5,polyligand (N=5),fit,8,9,0.6728571428571429,7.2079977864506795,6.111360315446066,0.570675359,15,2
15,5,polyligand (N=5),fit,9,10,0.7442857142857143,7.088987308762865,6.111360315446066,0.570675359,15,2
15,5,polyligand (N=5),fit,10,11,0.8157142857142857,6.898821442150689,6.111360315446066,0.570675359,15,2
15,5,polyligand (N=5),fit,11,12,0.8871428571428571,6.595165813216132,6.111360315446066,0.570675359,15,2
15,5,polyligand (N=5),fit,12,13,0.9585714285714286,6.047676634,6.111360315446066,0.570675359,15,2
20,1,monoligand (N=1),scatter,0,1,0.071428571,5.621988773345947,5.969087676648566,0.6070681000483849,15,3
20,1,monoligand (N=1),scatter,1,2,0.14285714285714285,6.271421432495117,5.969087676648566,0.6070681000483849,15,3
20,1,monoligand (N=1),scatter,2,3,0.21428571428571427,6.959531307220459,5.969087676648566,0.6070681000483849,15,3
20,1,monoligand (N=1),scatter,3,4,0.2857142857142857,7.337672233581543,5.969087676648566,0.6070681000483849,15,3
20,1,monoligand (N=1),scatter,4,5,0.35714285714285715,7.613737583,5.969087676648566,0.6070681000483849,15,3
20,1,monoligand (N=1),scatter,5,6,0.42857142857142855,7.741125106811523,5.969087676648566,0.6070681000483849,15,3
20,1,monoligand (N=1),scatter,6,7,0.5,7.846252441,5.969087676648566,0.6070681000483849,15,3
20,1,monoligand (N=1),scatter,7,8,0.5714285714285714,7.847503662109375,5.969087676648566,0.6070681000483849,15,3
20,1,monoligand (N=1),scatter,8,9,0.6428571428571429,7.792879581451416,5.969087676648566,0.6070681000483849,15,3
20,1,monoligand (N=1),scatter,9,10,0.7142857142857143,7.589143753051758,5.969087676648566,0.6070681000483849,15,3
20,1,monoligand (N=1),scatter,10,11,0.7857142857142857,7.314769268035889,5.969087676648566,0.6070681000483849,15,3
20,1,monoligand (N=1),scatter,11,12,0.8571428571428571,6.888586998,5.969087676648566,0.6070681000483849,15,3
20,1,monoligand (N=1),scatter,12,13,0.9285714285714286,6.296736717224121,5.969087676648566,0.6070681000483849,15,3
20,1,monoligand (N=1),scatter,13,14,1,5.490950584411621,5.969087676648566,0.6070681000483849,15,3
20,1,monoligand (N=1),fit,0,1,0.10142857142857142,5.875110675236806,5.969087676648566,0.6070681000483849,15,3
20,1,monoligand (N=1),fit,1,2,0.17285714285714285,6.6993650970819365,5.969087676648566,0.6070681000483849,15,3
20,1,monoligand (N=1),fit,2,3,0.24428571428571427,7.172148292836443,5.969087676648566,0.6070681000483849,15,3
20,1,monoligand (N=1),fit,3,4,0.3157142857142857,7.473765971790961,5.969087676648566,0.6070681000483849,15,3
20,1,monoligand (N=1),fit,4,5,0.3871428571428571,7.664663649014296,5.969087676648566,0.6070681000483849,15,3
20,1,monoligand (N=1),fit,5,6,0.4585714285714285,7.771324892,5.969087676648566,0.6070681000483849,15,3
20,1,monoligand (N=1),fit,6,7,0.53,7.805713765,5.969087676648566,0.6070681000483849,15,3
20,1,monoligand (N=1),fit,7,8,0.6014285714285714,7.771324892,5.969087676648566,0.6070681000483849,15,3
20,1,monoligand (N=1),fit,8,9,0.6728571428571429,7.664663649014296,5.969087676648566,0.6070681000483849,15,3
20,1,monoligand (N=1),fit,9,10,0.7442857142857143,7.473765971790961,5.969087676648566,0.6070681000483849,15,3
20,1,monoligand (N=1),fit,10,11,0.8157142857142857,7.172148292836443,5.969087676648566,0.6070681000483849,15,3
20,1,monoligand (N=1),fit,11,12,0.8871428571428571,6.6993650970819365,5.969087676648566,0.6070681000483849,15,3
20,1,monoligand (N=1),fit,12,13,0.9585714285714286,5.875110675236806,5.969087676648566,0.6070681000483849,15,3
20,3,polyligand (N=3),scatter,0,1,0.071428571,3.5888102054595947,3.9301107937543405,0.6189658038088693,15,3
20,3,polyligand (N=3),scatter,1,2,0.14285714285714285,4.107442855834961,3.9301107937543405,0.6189658038088693,15,3
20,3,polyligand (N=3),scatter,2,3,0.21428571428571427,4.609320640563965,3.9301107937543405,0.6189658038088693,15,3
20,3,polyligand (N=3),scatter,3,4,0.2857142857142857,4.961930274963379,3.9301107937543405,0.6189658038088693,15,3
20,3,polyligand (N=3),scatter,4,5,0.35714285714285715,5.052328109741211,3.9301107937543405,0.6189658038088693,15,3
20,3,polyligand (N=3),scatter,5,6,0.42857142857142855,5.263236045837402,3.9301107937543405,0.6189658038088693,15,3
20,3,polyligand (N=3),scatter,6,7,0.5,5.340381622314453,3.9301107937543405,0.6189658038088693,15,3
20,3,polyligand (N=3),scatter,7,8,0.5714285714285714,5.306001663208008,3.9301107937543405,0.6189658038088693,15,3
20,3,polyligand (N=3),scatter,8,9,0.6428571428571429,5.292451382,3.9301107937543405,0.6189658038088693,15,3
20,3,polyligand (N=3),scatter,9,10,0.7142857142857143,5.172798156738281,3.9301107937543405,0.6189658038088693,15,3
20,3,polyligand (N=3),scatter,10,11,0.7857142857142857,4.970915794372559,3.9301107937543405,0.6189658038088693,15,3
20,3,polyligand (N=3),scatter,11,12,0.8571428571428571,4.714582443237305,3.9301107937543405,0.6189658038088693,15,3
20,3,polyligand (N=3),scatter,12,13,0.9285714285714286,4.2200212478637695,3.9301107937543405,0.6189658038088693,15,3
20,3,polyligand (N=3),scatter,13,14,1,3.852177619934082,3.9301107937543405,0.6189658038088693,15,3
20,3,polyligand (N=3),fit,0,1,0.10142857142857142,3.8614199878450535,3.9301107937543405,0.6189658038088693,15,3
20,3,polyligand (N=3),fit,1,2,0.17285714285714285,4.467870608555601,3.9301107937543405,0.6189658038088693,15,3
20,3,polyligand (N=3),fit,2,3,0.24428571428571427,4.819557550732732,3.9301107937543405,0.6189658038088693,15,3
20,3,polyligand (N=3),fit,3,4,0.3157142857142857,5.045281666518869,3.9301107937543405,0.6189658038088693,15,3
20,3,polyligand (N=3),fit,4,5,0.3871428571428571,5.188672012179936,3.9301107937543405,0.6189658038088693,15,3
20,3,polyligand (N=3),fit,5,6,0.4585714285714285,5.268962869264596,3.9301107937543405,0.6189658038088693,15,3
20,3,polyligand (N=3),fit,6,7,0.53,5.294875809,3.9301107937543405,0.6189658038088693,15,3
20,3,polyligand (N=3),fit,7,8,0.6014285714285714,5.268962869264596,3.9301107937543405,0.6189658038088693,15,3
20,3,polyligand (N=3),fit,8,9,0.6728571428571429,5.188672012179936,3.9301107937543405,0.6189658038088693,15,3
20,3,polyligand (N=3),fit,9,10,0.7442857142857143,5.045281666518869,3.9301107937543405,0.6189658038088693,15,3
20,3,polyligand (N=3),fit,10,11,0.8157142857142857,4.819557550732732,3.9301107937543405,0.6189658038088693,15,3
20,3,polyligand (N=3),fit,11,12,0.8871428571428571,4.467870608555601,3.9301107937543405,0.6189658038088693,15,3
20,3,polyligand (N=3),fit,12,13,0.9585714285714286,3.8614199878450535,3.9301107937543405,0.6189658038088693,15,3
20,5,polyligand (N=5),scatter,0,1,0.071428571,3.908043861,4.1019245919979035,0.6104652588225137,15,3
20,5,polyligand (N=5),scatter,1,2,0.14285714285714285,4.285284042358398,4.1019245919979035,0.6104652588225137,15,3
20,5,polyligand (N=5),scatter,2,3,0.21428571428571427,4.821643829345703,4.1019245919979035,0.6104652588225137,15,3
20,5,polyligand (N=5),scatter,3,4,0.2857142857142857,5.175176620483398,4.1019245919979035,0.6104652588225137,15,3
20,5,polyligand (N=5),scatter,4,5,0.35714285714285715,5.205474853515625,4.1019245919979035,0.6104652588225137,15,3
20,5,polyligand (N=5),scatter,5,6,0.42857142857142855,5.402590274810791,4.1019245919979035,0.6104652588225137,15,3
20,5,polyligand (N=5),scatter,6,7,0.5,5.421184539794922,4.1019245919979035,0.6104652588225137,15,3
20,5,polyligand (N=5),scatter,7,8,0.5714285714285714,5.3636674880981445,4.1019245919979035,0.6104652588225137,15,3
20,5,polyligand (N=5),scatter,8,9,0.6428571428571429,5.413554668426514,4.1019245919979035,0.6104652588225137,15,3
20,5,polyligand (N=5),scatter,9,10,0.7142857142857143,5.249448299407959,4.1019245919979035,0.6104652588225137,15,3
20,5,polyligand (N=5),scatter,10,11,0.7857142857142857,5.131326675415039,4.1019245919979035,0.6104652588225137,15,3
20,5,polyligand (N=5),scatter,11,12,0.8571428571428571,4.711523056030273,4.1019245919979035,0.6104652588225137,15,3
20,5,polyligand (N=5),scatter,12,13,0.9285714285714286,4.283740043640137,4.1019245919979035,0.6104652588225137,15,3
20,5,polyligand (N=5),scatter,13,14,1,3.788771152496338,4.1019245919979035,0.6104652588225137,15,3
20,5,polyligand (N=5),fit,0,1,0.10142857142857142,4.035311763735638,4.1019245919979035,0.6104652588225137,15,3
20,5,polyligand (N=5),fit,1,2,0.17285714285714285,4.620657690295968,4.1019245919979035,0.6104652588225137,15,3
20,5,polyligand (N=5),fit,2,3,0.24428571428571427,4.9574584484860065,4.1019245919979035,0.6104652588225137,15,3
20,5,polyligand (N=5),fit,3,4,0.3157142857142857,5.172695994994209,4.1019245919979035,0.6104652588225137,15,3
20,5,polyligand (N=5),fit,4,5,0.3871428571428571,5.309065805938195,4.1019245919979035,0.6104652588225137,15,3
20,5,polyligand (N=5),fit,5,6,0.4585714285714285,5.38530753,4.1019245919979035,0.6104652588225137,15,3
20,5,polyligand (N=5),fit,6,7,0.53,5.409895882905448,4.1019245919979035,0.6104652588225137,15,3
20,5,polyligand (N=5),fit,7,8,0.6014285714285714,5.38530753,4.1019245919979035,0.6104652588225137,15,3
20,5,polyligand (N=5),fit,8,9,0.6728571428571429,5.309065805938195,4.1019245919979035,0.6104652588225137,15,3
20,5,polyligand (N=5),fit,9,10,0.7442857142857143,5.172695994994209,4.1019245919979035,0.6104652588225137,15,3
20,5,polyligand (N=5),fit,10,11,0.8157142857142857,4.9574584484860065,4.1019245919979035,0.6104652588225137,15,3
20,5,polyligand (N=5),fit,11,12,0.8871428571428571,4.620657690295968,4.1019245919979035,0.6104652588225137,15,3
20,5,polyligand (N=5),fit,12,13,0.9585714285714286,4.035311763735638,4.1019245919979035,0.6104652588225137,15,3
10,3,soft polyligand (N=3),scatter,0,1,0.071428571,2.142688274383545,2.4617892550915297,0.6322434523418878,15,1
10,3,soft polyligand (N=3),scatter,1,2,0.14285714285714285,2.7205872535705566,2.4617892550915297,0.6322434523418878,15,1
10,3,soft polyligand (N=3),scatter,2,3,0.21428571428571427,3.018695354,2.4617892550915297,0.6322434523418878,15,1
10,3,soft polyligand (N=3),scatter,3,4,0.2857142857142857,3.1672284603118896,2.4617892550915297,0.6322434523418878,15,1
10,3,soft polyligand (N=3),scatter,4,5,0.35714285714285715,3.327204704284668,2.4617892550915297,0.6322434523418878,15,1
10,3,soft polyligand (N=3),scatter,5,6,0.42857142857142855,3.358776569366455,2.4617892550915297,0.6322434523418878,15,1
10,3,soft polyligand (N=3),scatter,6,7,0.5,3.4169576168060303,2.4617892550915297,0.6322434523418878,15,1
10,3,soft polyligand (N=3),scatter,7,8,0.5714285714285714,3.398287773132324,2.4617892550915297,0.6322434523418878,15,1
10,3,soft polyligand (N=3),scatter,8,9,0.6428571428571429,3.366826057434082,2.4617892550915297,0.6322434523418878,15,1
10,3,soft polyligand (N=3),scatter,9,10,0.7142857142857143,3.3459062576293945,2.4617892550915297,0.6322434523418878,15,1
10,3,soft polyligand (N=3),scatter,10,11,0.7857142857142857,3.255453586578369,2.4617892550915297,0.6322434523418878,15,1
10,3,soft polyligand (N=3),scatter,11,12,0.8571428571428571,2.9871792793273926,2.4617892550915297,0.6322434523418878,15,1
10,3,soft polyligand (N=3),scatter,12,13,0.9285714285714286,2.6289384365081787,2.4617892550915297,0.6322434523418878,15,1
10,3,soft polyligand (N=3),scatter,13,14,1,2.1294777393341064,2.4617892550915297,0.6322434523418878,15,1
10,3,soft polyligand (N=3),fit,0,1,0.10142857142857142,2.4140065520552056,2.4617892550915297,0.6322434523418878,15,1
10,3,soft polyligand (N=3),fit,1,2,0.17285714285714285,2.838983147,2.4617892550915297,0.6322434523418878,15,1
10,3,soft polyligand (N=3),fit,2,3,0.24428571428571427,3.0884606114312034,2.4617892550915297,0.6322434523418878,15,1
10,3,soft polyligand (N=3),fit,3,4,0.3157142857142857,3.249667323838334,2.4617892550915297,0.6322434523418878,15,1
10,3,soft polyligand (N=3),fit,4,5,0.3871428571428571,3.352494513831784,2.4617892550915297,0.6322434523418878,15,1
10,3,soft polyligand (N=3),fit,5,6,0.4585714285714285,3.4102114337993106,2.4617892550915297,0.6322434523418878,15,1
10,3,soft polyligand (N=3),fit,6,7,0.53,3.428859932971021,2.4617892550915297,0.6322434523418878,15,1
10,3,soft polyligand (N=3),fit,7,8,0.6014285714285714,3.4102114337993106,2.4617892550915297,0.6322434523418878,15,1
10,3,soft polyligand (N=3),fit,8,9,0.6728571428571429,3.352494513831784,2.4617892550915297,0.6322434523418878,15,1
10,3,soft polyligand (N=3),fit,9,10,0.7442857142857143,3.249667323838334,2.4617892550915297,0.6322434523418878,15,1
10,3,soft polyligand (N=3),fit,10,11,0.8157142857142857,3.0884606114312034,2.4617892550915297,0.6322434523418878,15,1
10,3,soft polyligand (N=3),fit,11,12,0.8871428571428571,2.838983147,2.4617892550915297,0.6322434523418878,15,1
10,3,soft polyligand (N=3),fit,12,13,0.9585714285714286,2.4140065520552056,2.4617892550915297,0.6322434523418878,15,1
